mes,grupo,modelo_id,ganancia_test
202104,final_training_april,final_training_april_seed1,369600000.0
202104,final_training_april,final_training_april_seed2,370400000.0
202104,GLOBAL,ensamble_global,372800000.0
202104,GRUPOS,ensamble_grupos,372800000.0
