mes,grupo,modelo_id,ganancia_test
202106,final_training_june,final_training_june_seed1,375200000.0
202106,final_training_june,final_training_june_seed2,360800000.0
202106,GLOBAL,ensamble_global,368800000.0
202106,GRUPOS,ensamble_grupos,368800000.0
