mes,grupo,modelo_id,ganancia_test
202104,final_training_april,final_training_april_seed1,364800000.0
202104,final_training_april,final_training_april_seed2,368800000.0
202104,final_training_april,final_training_april_seed3,375200000.0
202104,GLOBAL,ensamble_global,371200000.0
202104,GRUPOS,ensamble_grupos,371200000.0
