mes,grupo,modelo_id,ganancia_test
202106,final_training_june,final_training_june_seed1,355200000.0
202106,final_training_june,final_training_june_seed2,363200000.0
202106,GLOBAL,ensamble_global,358400000.0
202106,GRUPOS,ensamble_grupos,358400000.0
