mes,grupo,modelo_id,ganancia_test
202106,final_training_june,final_training_june_seed1,366400000.0
202106,final_training_june,final_training_june_seed2,364800000.0
202106,GLOBAL,ensamble_global,367200000.0
202106,GRUPOS,ensamble_grupos,367200000.0
