mes,grupo,modelo_id,ganancia_test
202107,final_training_julio,final_training_julio_seed1,429600000.0
202107,final_training_julio,final_training_julio_seed2,429600000.0
202107,final_training_julio,final_training_julio_seed3,433600000.0
202107,GLOBAL,ensamble_global,432800000.0
202107,GRUPOS,ensamble_grupos,432800000.0
