mes,grupo,modelo_id,ganancia_test
202106,final_training_june,final_training_june_seed1,372000000.0
202106,final_training_june,final_training_june_seed2,381600000.0
202106,GLOBAL,ensamble_global,379200000.0
202106,GRUPOS,ensamble_grupos,379200000.0
