feature,importance_gain,importance_split
slope_TC_Total_mpagospesos_2_window,426.3790326118469,29
TC_Total_Fvencimiento_lag_2,425.9014925956726,39
mttarjeta_visa_debitos_automaticos_delta_2,423.6236500740051,30
slope_alta_mora_3_window,422.3508987426758,3
uso_digital_ratio_delta_1_1,420.76517248153687,38
margen_por_cuenta_delta_1_1,420.36067032814026,30
Visa_cconsumos_delta_1,419.98778009414673,33
cliente_antiguedad_lag_2,419.36930227279663,32
slope_Master_mpagominimo_3_window,418.16442680358887,23
ccajas_transacciones_delta_1_1,417.85749340057373,7
saldo_total_pesos_delta_1_1,417.01397943496704,34
mcaja_ahorro_delta_1_1,416.88817071914673,38
mtransferencias_recibidas_lag_2,416.5544376373291,35
Visa_mpagospesos_lag_1_1,415.82165265083313,34
uso_tarjeta_ratio_lag_2,415.691490650177,36
dias_mora_promedio_lag_1,414.9806308746338,41
extracciones_ratio_delta_1,413.44546270370483,35
TC_Total_mpagominimo_lag_1_1,412.19004917144775,28
slope_margen_por_producto_3_window,412.17213773727417,38
actividad_total_delta_1_1,411.12040662765503,30
slope_Master_mfinanciacion_limite_3_window,410.5986738204956,37
mautoservicio_lag_1,409.37069940567017,33
saldo_total_lag_2,407.7580900192261,35
mtransferencias_emitidas_lag_1,406.8917188644409,30
slope_cpagomiscuentas_2_window,406.87512826919556,34
mautoservicio_delta_1,405.5848937034607,35
TC_Total_mconsumospesos_lag_1,404.90132665634155,28
ctrx_90d_delta_1_1,404.8002784252167,31
limite_tarjetas_total,404.53452253341675,36
mcuenta_debitos_automaticos_lag_1,403.241986989975,37
TC_Total_mpagospesos_lag_1,402.3060278892517,28
ratio_productos_uso_lag_1_1,402.1067600250244,35
actividad_total_lag_1,401.07666873931885,32
TC_Total_mfinanciacion_limite_lag_1,400.45656871795654,28
slope_mautoservicio_3_window,398.67793130874634,26
mcaja_ahorro_dolares_delta_2,397.30145740509033,32
ctrx_60d_delta_2,396.9593744277954,28
slope_TC_Total_mconsumospesos_3_window,396.55586767196655,28
Visa_msaldopesos_delta_1_1,395.98824167251587,35
Visa_mconsumototal_delta_1,394.93059730529785,27
TC_Total_mconsumototal,392.80081939697266,28
Visa_mconsumospesos_lag_1_1,392.31244921684265,30
ccomisiones_otras_lag_2,392.1184997558594,25
tcuentas,391.87800884246826,36
Visa_mconsumototal_lag_2,391.55101585388184,33
mttarjeta_visa_debitos_automaticos_lag_1_1,389.47769117355347,30
mtransferencias_recibidas_delta_1,388.4839792251587,32
slope_TC_Total_mfinanciacion_limite_3_window,385.2211604118347,25
uso_credito_ratio_delta_2,384.2083921432495,35
margen_total_lag_1_1,382.92149114608765,28
limite_tarjetas_total_lag_1,379.9034113883972,25
slope_Master_mconsumospesos_3_window,379.72987961769104,30
ctarjeta_debito_transacciones_delta_1,378.7839529514313,32
mcuenta_debitos_automaticos_delta_1,374.8040871620178,37
margen_por_cuenta_lag_1_1,374.4946892261505,18
slope_cinversion2_2_window,372.6841003894806,45
Master_fechaalta_lag_2,372.0076732635498,32
mttarjeta_visa_debitos_automaticos_lag_2,371.82454776763916,27
mcuenta_debitos_automaticos_delta_1_1,369.640097618103,38
slope_usa_app_o_homebanking_2_window,369.3122982978821,23
slope_Master_mpagominimo_2_window,368.73835849761963,14
saldo_total_dolares_lag_1_1,367.9406108856201,28
slope_ccajas_extracciones_3_window,367.13693952560425,29
ingresos_por_producto_lag_1_1,366.9499526023865,20
extracciones_ratio_lag_1,366.63412833213806,35
uso_credito_ratio_delta_1,366.14797019958496,29
ingresos_por_producto_lag_2,365.1560914516449,23
slope_ctarjeta_visa_2_window,365.0095729827881,12
mttarjeta_visa_debitos_automaticos_lag_1,363.5238890647888,31
ccajas_consultas_delta_1,363.4258499145508,14
mcomisiones_otras_delta_1_1,363.38649797439575,22
TC_Total_msaldopesos_delta_2,361.31312799453735,26
Master_fultimo_cierre,361.1972391605377,36
canales_activos_delta_2,360.56431102752686,18
slope_ccheques_depositados_3_window,360.5006318092346,35
extracciones_ratio_delta_1_1,358.64039278030396,30
mcuenta_debitos_automaticos_lag_1_1,358.3895401954651,28
slope_TC_Total_mconsumosdolares_2_window,357.52648401260376,29
Visa_mconsumospesos_lag_2,356.94423961639404,35
slope_Master_mpagospesos_3_window,356.7328157424927,28
ccajas_consultas_delta_1_1,354.6042203903198,18
slope_Master_msaldopesos_3_window,353.4011206626892,23
slope_Visa_msaldodolares_3_window,353.3426501750946,26
mcaja_ahorro_dolares_lag_1,352.6725277900696,30
ctrx_30d_delta_2,347.38061237335205,27
slope_deuda_tarjetas_total_3_window,343.30275106430054,23
ingresos_mensuales_delta_2,341.8070569038391,19
slope_TC_Total_mconsumospesos_2_window,340.45208168029785,22
slope_Master_mpagado_3_window,340.03044033050537,24
mtarjeta_visa_consumo_delta_1_1,337.76838994026184,32
mtarjeta_visa_consumo_delta_2,337.0296998023987,27
ctransferencias_emitidas,334.5295102596283,27
ctrx_90d_delta_2,334.048707485199,31
mcaja_ahorro_dolares_lag_1_1,333.59348011016846,23
slope_matm_other_3_window,331.6528687477112,28
TC_Total_mlimitecompra_lag_1,330.7957582473755,24
ingresos_por_producto_lag_1,329.481728553772,19
mextraccion_autoservicio_delta_1,327.66521978378296,24
slope_sin_sueldo_mes_3_window,327.531081199646,10
Visa_msaldopesos_lag_1,327.10803031921387,31
chomebanking_transacciones_lag_2,326.9144082069397,26
Visa_mconsumosdolares_lag_2,326.3588590621948,31
slope_cpayroll_trx_corregida_3_window,325.7945246696472,13
Visa_msaldototal_lag_1_1,325.76983976364136,23
mtarjeta_visa_consumo_lag_1,325.36867904663086,21
slope_Master_cconsumos_3_window,325.2431893348694,26
Visa_mconsumototal_delta_2,325.1436929702759,19
slope_Master_msaldopesos_2_window,324.6116304397583,25
ingresos_por_producto_delta_2,324.43543100357056,20
slope_sin_transacciones_mes_3_window,323.4775309562683,21
mtransferencias_emitidas_delta_1_1,323.430615901947,31
ingresos_vs_saldo_delta_1_1,322.98834109306335,25
ctarjeta_master_transacciones_delta_2,322.3319306373596,31
ctarjeta_visa_transacciones_delta_2,322.23717164993286,23
Visa_mpagominimo_lag_2,321.92177867889404,27
Visa_fultimo_cierre,321.77722120285034,25
mtransferencias_recibidas_delta_1_1,321.74082136154175,24
slope_ctarjeta_master_transacciones_2_window,320.37826919555664,15
slope_mtarjeta_master_consumo_2_window,318.25805139541626,14
Master_mlimitecompra_delta_2,317.78170895576477,41
deuda_tarjetas_total_lag_1_1,317.7550239562988,12
TC_Total_msaldopesos_lag_1,316.6911883354187,21
slope_Master_mconsumototal_3_window,314.064621925354,25
slope_mextraccion_autoservicio_3_window,313.9825792312622,21
TC_Total_mpagominimo_delta_1_1,313.45790004730225,28
ctrx_90d_lag_1,312.8380699157715,24
deuda_tarjetas_total_delta_1,311.6072998046875,23
mpayroll_corregida_delta_2,310.40522050857544,17
canales_activos_delta_1,309.700382232666,9
mautoservicio_delta_2,309.23983335494995,23
Visa_cconsumos_lag_2,308.7680606842041,30
mpayroll_lag_1,307.8077368736267,17
slope_mtarjeta_visa_consumo_2_window,306.98405838012695,13
slope_TC_Total_mlimitecompra_3_window,306.9769973754883,24
slope_Visa_mpagado_2_window,306.90442943573,18
ccomisiones_mantenimiento_lag_1,306.8015706539154,28
mcomisiones_mantenimiento_lag_2,306.53154373168945,16
TC_Total_mfinanciacion_limite_lag_2,306.50862216949463,22
TC_Total_msaldopesos_lag_1_1,306.1329598426819,18
slope_ctarjeta_visa_transacciones_2_window,305.9677801132202,24
Master_mfinanciacion_limite_lag_2,303.25068044662476,22
Visa_mpagado,303.20636892318726,23
actividad_total_lag_1_1,302.9722604751587,26
ingresos_por_producto_delta_1,302.9132785797119,23
flujo_netotransf_lag_1_1,302.1687798500061,26
mpagomiscuentas_lag_1_1,301.09924054145813,28
margen_por_cuenta_lag_2,299.9926323890686,27
internet_lag_1_1,299.4483184814453,12
TC_Total_msaldopesos_delta_1,299.0973205566406,23
slope_TC_Total_mconsumosdolares_3_window,299.0134220123291,21
ctarjeta_master_transacciones,298.6381182670593,12
slope_Master_fultimo_cierre_3_window,298.33979320526123,26
Master_mfinanciacion_limite_lag_1_1,296.2935607433319,23
slope_ctarjeta_debito_3_window,295.3756489753723,28
slope_limite_tarjetas_total_2_window,295.17293977737427,25
limite_tarjetas_total_lag_2,294.69775438308716,16
Visa_mfinanciacion_limite_lag_2,294.2652187347412,26
Visa_cconsumos_lag_1_1,293.4993076324463,20
TC_Total_mpagospesos_lag_1_1,293.1192317008972,21
TC_Total_mconsumosdolares,293.08598804473877,31
slope_cproductos_3_window,292.82580947875977,26
mttarjeta_visa_debitos_automaticos_delta_1_1,291.56927251815796,26
cpagomiscuentas_lag_1,291.56401014328003,27
mautoservicio_lag_2,291.000141620636,22
TC_Total_mpagospesos_delta_1,289.86659812927246,26
cprestamos_personales_lag_1,288.56021761894226,11
usa_app_o_homebanking_delta_2,288.03134965896606,19
TC_Total_msaldototal_delta_2,281.38913106918335,23
slope_catm_trx_3_window,278.3928165435791,20
ccajas_consultas_delta_2,277.1289939880371,14
Visa_cconsumos_delta_1_1,276.54154109954834,22
ctrx_60d_lag_1,274.61967039108276,18
ccaja_ahorro_delta_1,273.96196031570435,18
ccajas_transacciones_delta_2,273.59600162506104,7
slope_TC_Total_status_2_window,271.8409013748169,8
ctrx_60d_lag_2,270.3106608390808,20
TC_Total_msaldototal_lag_2,269.24579191207886,19
ctrx_30d_lag_1,269.235472202301,22
mcuenta_debitos_automaticos_lag_2,268.6390380859375,30
cprestamos_prendarios_lag_2,266.66337060928345,35
TC_Total_cconsumos_lag_2,265.99409914016724,16
slope_catm_trx_2_window,265.74290132522583,21
Master_mconsumototal,264.5691590309143,23
Visa_msaldopesos_lag_2,263.7433714866638,24
TC_Total_fultimo_cierre,260.40710520744324,25
uso_credito_ratio_delta_1_1,259.82490968704224,21
Visa_msaldototal_lag_2,259.522469997406,19
ctarjeta_visa_debitos_automaticos_lag_1_1,259.0502128601074,20
slope_TC_Total_msaldopesos_3_window,258.85895824432373,22
TC_Total_cconsumos_delta_1,258.5117802619934,22
TC_Total_mpagospesos_delta_1_1,258.4987506866455,22
mextraccion_autoservicio_lag_1,258.21055126190186,27
Master_mlimitecompra_lag_1_1,258.0055408477783,21
dias_mora_promedio_lag_1_1,256.9260711669922,25
slope_Master_mpagospesos_2_window,256.6326413154602,22
canales_activos_delta_1_1,255.45548820495605,10
TC_Total_mconsumospesos_delta_1,255.27595853805542,20
slope_matm_other_2_window,255.07003164291382,22
cextraccion_autoservicio,254.28732204437256,26
slope_catm_trx_other_3_window,253.97044897079468,18
Visa_msaldototal_delta_2,253.40905809402466,24
slope_Master_msaldototal_2_window,252.32530975341797,20
ctarjeta_visa_debitos_automaticos_lag_1,252.0514693260193,20
ctarjeta_debito_transacciones_delta_1_1,251.19854021072388,23
usa_app_o_homebanking,250.33159232139587,18
Visa_mconsumototal_lag_1_1,250.23090076446533,19
mpayroll_delta_2,248.70492124557495,15
cpagomiscuentas_lag_2,248.45240116119385,23
TC_Total_cconsumos_lag_1_1,248.1323013305664,20
Visa_msaldopesos_lag_1_1,247.45023012161255,17
slope_TC_Total_mconsumototal_3_window,246.833731174469,20
slope_Master_mconsumototal_2_window,246.48727083206177,21
TC_Total_mconsumototal_delta_1,245.9458794593811,17
slope_matm_2_window,245.8539490699768,18
TC_Total_mconsumospesos_delta_2,245.04855155944824,20
extracciones_ratio_delta_2,244.09004163742065,24
matm,243.50555872917175,21
chomebanking_transacciones_lag_1_1,243.48678827285767,20
cmobile_app_trx,241.3215389251709,15
slope_ctrx_30d_3_window,240.86766052246094,21
mtransferencias_emitidas_lag_2,240.74533987045288,20
ccaja_ahorro_lag_1,240.65701961517334,14
TC_Total_mfinanciacion_limite_lag_1_1,240.30964183807373,12
Visa_msaldodolares,239.90610074996948,29
slope_cseguro_vivienda_2_window,238.61036896705627,29
slope_cforex_sell_3_window,238.32142972946167,19
ctarjeta_debito_lag_1,236.84033870697021,21
ctarjeta_visa_debitos_automaticos,236.02632927894592,18
slope_TC_Total_cconsumos_3_window,235.77709293365479,23
TC_Total_msaldopesos_delta_1_1,235.0850682258606,15
Visa_mconsumosdolares_lag_1,234.88809061050415,22
ctarjeta_debito_lag_1_1,234.34496927261353,19
Master_mlimitecompra_lag_2,234.12176275253296,17
slope_Visa_mconsumosdolares_2_window,233.2279396057129,20
TC_Total_mlimitecompra_lag_2,231.11759757995605,17
diversificacion_financiera_delta_2,228.5806565284729,14
slope_cprestamos_hipotecarios_2_window,227.6481420993805,24
mextraccion_autoservicio_delta_2,226.99413204193115,20
matm_delta_1,226.62418937683105,18
Master_mpagominimo_lag_1,226.39572715759277,17
cpagomiscuentas,224.46183967590332,19
ccomisiones_mantenimiento_lag_1_1,224.09847140312195,18
mpayroll_delta_1,223.22428798675537,15
cproductos_lag_1_1,222.35461854934692,19
saldo_total_dolares_lag_2,222.29657888412476,20
mpayroll_lag_2,222.2541093826294,12
slope_limite_tarjetas_total_3_window,222.2456874847412,17
slope_mtarjeta_visa_consumo_3_window,221.7227168083191,18
Master_msaldototal_delta_1,221.64810752868652,19
slope_TC_Total_msaldodolares_3_window,221.32143926620483,18
slope_TC_Total_mconsumototal_2_window,220.83724069595337,17
Master_mpagospesos_lag_1_1,219.57649183273315,23
Visa_mconsumototal_delta_1_1,216.71118831634521,22
mpayroll_corregida_lag_1,216.69400024414062,11
slope_mprestamos_hipotecarios_2_window,216.048819065094,21
slope_ctarjeta_visa_transacciones_3_window,213.97327089309692,16
slope_matm_3_window,213.57267141342163,13
TC_Total_msaldototal_delta_1,213.41955184936523,21
TC_Total_mconsumototal_delta_2,213.28235006332397,18
Master_mconsumospesos_lag_2,212.96287178993225,18
TC_Total_cconsumos_lag_1,212.93503761291504,13
slope_ccajas_extracciones_2_window,212.39173984527588,23
ccuenta_debitos_automaticos_delta_1_1,211.05675172805786,17
Master_mpagospesos_lag_1,209.41851139068604,21
TC_Total_mconsumospesos_delta_1_1,209.20682096481323,18
TC_Total_cconsumos_delta_2,208.82988929748535,17
Visa_mpagado_delta_1,208.8275501728058,21
ctarjeta_visa_transacciones_lag_1,208.07141971588135,12
slope_Visa_mpagado_3_window,207.07732009887695,18
Master_mpagospesos_delta_1_1,206.26732921600342,19
ctarjeta_debito_transacciones_lag_1,205.4121799468994,19
mautoservicio_lag_1_1,205.24053239822388,17
TC_Total_mconsumototal_lag_1,205.0096173286438,16
slope_Visa_fultimo_cierre_3_window,203.63722896575928,19
TC_Total_mconsumospesos_lag_2,203.23386144638062,16
TC_Total_mconsumospesos_lag_1_1,202.9208698272705,19
ctarjeta_visa_transacciones_lag_2,202.66943979263306,17
ctrx_30d_lag_2,201.61166095733643,16
ingresos_vs_saldo_delta_1,201.1855912208557,21
mpayroll_corregida_lag_2,200.58833980560303,13
matm_delta_2,200.50835132598877,19
cprestamos_personales_lag_1_1,199.82161211967468,13
mtransferencias_emitidas_delta_2,199.71829891204834,15
TC_Total_mconsumototal_lag_1_1,199.61241149902344,13
TC_Total_msaldototal_delta_1_1,198.6596531867981,13
mcaja_ahorro_dolares_lag_2,197.23864030838013,19
slope_Master_fultimo_cierre_2_window,195.796368598938,16
slope_sin_transacciones_mes_2_window,194.6246576309204,12
slope_TC_Total_msaldototal_3_window,194.48263120651245,13
slope_ccajas_depositos_3_window,194.07531929016113,32
slope_mcajeros_propios_descuentos_3_window,193.0030083656311,17
slope_ingresos_por_producto_3_window,192.81077003479004,15
minversion1_pesos,192.41425967216492,24
slope_Master_mconsumospesos_2_window,192.2130103111267,18
slope_ctarjeta_master_transacciones_3_window,191.15508890151978,14
ctrx_60d_lag_1_1,191.0323314666748,18
mcomisiones_mantenimiento_lag_1_1,190.74219942092896,13
ctrx_90d_lag_1_1,188.9468493461609,17
Master_mpagominimo_delta_1,188.66086149215698,16
slope_mforex_sell_3_window,188.56025791168213,15
deuda_tarjetas_total_delta_2,188.32546091079712,17
deuda_tarjetas_total_lag_1,188.16077947616577,13
Master_msaldopesos_delta_1,187.47689199447632,17
ctrx_30d_lag_1_1,185.96241188049316,14
slope_catm_trx_other_2_window,185.69039964675903,16
mextraccion_autoservicio,185.26040029525757,15
TC_Total_mconsumosdolares_lag_1_1,184.83136081695557,16
slope_Visa_fultimo_cierre_2_window,184.37407779693604,15
Visa_mpagado_delta_1_1,181.1168704032898,16
slope_ccajeros_propios_descuentos_2_window,176.52991008758545,16
cpagomiscuentas_delta_1,175.75107979774475,22
slope_TC_Total_mpagado_3_window,175.69525003433228,16
ctransferencias_recibidas_delta_1,174.77906847000122,19
TC_Total_mconsumosdolares_lag_1,174.3872504234314,20
TC_Total_mpagado,173.42246198654175,15
ccaja_seguridad_lag_1_1,172.60069751739502,4
slope_TC_Total_msaldodolares_2_window,172.30474185943604,14
Master_msaldopesos_delta_1_1,171.8329210281372,16
ccaja_ahorro_lag_1_1,171.82627964019775,10
TC_Total_cconsumos_delta_1_1,170.89195823669434,14
mpayroll_lag_1_1,169.87050247192383,9
catm_trx_other_lag_2,169.08546113967896,29
mtarjeta_master_consumo_lag_2,168.73568034172058,20
slope_ccajeros_propios_descuentos_3_window,168.7047700881958,14
ctransferencias_recibidas_lag_2,168.62951040267944,15
TC_Total_mlimitecompra_delta_1,168.15005159378052,16
Master_mpagado,168.1436004638672,10
ctarjeta_debito_transacciones_lag_1_1,168.09764957427979,12
mtarjeta_visa_consumo_lag_2,167.47291803359985,13
ctarjeta_visa_transacciones_lag_1_1,165.3980007171631,12
mextraccion_autoservicio_delta_1_1,164.47432136535645,14
Master_msaldopesos_lag_1,164.47286987304688,11
ccallcenter_transacciones_delta_1,164.02089023590088,7
mtarjeta_visa_consumo_lag_1_1,163.3149003982544,11
ingresos_vs_saldo_delta_2,162.82400035858154,11
Visa_mconsumosdolares_delta_1,162.10540056228638,18
Master_msaldototal_lag_1,160.3639693260193,9
deuda_tarjetas_total_delta_1_1,159.75188207626343,8
slope_Visa_delinquency_2_window,159.6441068649292,3
mpagomiscuentas_lag_2,159.44881010055542,12
ctrx_90d_lag_2,159.10435152053833,16
TC_Total_mlimitecompra_lag_1_1,158.08950901031494,9
mpayroll_corregida_delta_1,157.2067413330078,12
Master_mlimitecompra_delta_1,156.83710098266602,20
Visa_mlimitecompra_lag_1_1,156.8330078125,11
Master_mpagominimo_delta_2,156.28639888763428,12
ctarjeta_debito_transacciones_lag_2,156.28093004226685,12
mprestamos_personales_lag_2,155.88856887817383,9
ccuenta_debitos_automaticos_delta_2,155.37163925170898,13
ccaja_ahorro_delta_2,155.35543155670166,10
ingresos_vs_saldo_lag_1,155.29934930801392,15
matm_lag_2,154.76781129837036,13
cprestamos_personales_delta_1,152.0503978729248,4
Master_fultimo_cierre_lag_1_1,151.99492025375366,12
extracciones_ratio_lag_1_1,151.81108903884888,13
inversion_ratio_delta_1,151.6767807006836,16
slope_TC_Total_fultimo_cierre_3_window,151.415367603302,11
Master_cconsumos,151.1197600364685,10
Visa_msaldopesos_delta_2,151.07901000976562,16
slope_ingresos_mensuales_3_window,151.07881116867065,11
matm_delta_1_1,150.6917600631714,13
ingresos_mensuales_lag_1_1,150.68793964385986,11
ccomisiones_otras_delta_2,149.30261945724487,15
mplazo_fijo_dolares_delta_1,148.20241975784302,17
mtarjeta_visa_descuentos,147.45010805130005,26
slope_mtarjeta_visa_descuentos_3_window,147.32315063476562,15
ccajas_extracciones,146.06821060180664,11
mttarjeta_master_debitos_automaticos,144.24582147598267,18
ctransferencias_emitidas_delta_2,143.39549255371094,15
catm_trx,142.65693163871765,12
Master_msaldopesos_lag_2,142.15698099136353,17
ingresos_mensuales_lag_1,141.02725982666016,8
Master_mpagospesos_lag_2,140.19954919815063,13
ctransferencias_recibidas_delta_2,139.39221048355103,13
Master_mpagado_delta_1_1,139.27214097976685,11
Master_mpagospesos_delta_1,139.08609795570374,14
ctarjeta_visa_debitos_automaticos_lag_2,139.07706952095032,12
ctarjeta_visa_debitos_automaticos_delta_2,138.40031051635742,10
Visa_mlimitecompra_lag_2,136.66728973388672,14
Visa_fultimo_cierre_lag_1,136.56671118736267,13
ctarjeta_visa_debitos_automaticos_delta_1,136.55503845214844,14
ccaja_seguridad_lag_1,136.48590087890625,5
matm_lag_1,135.6520700454712,11
Master_mconsumospesos_delta_1,135.2307505607605,15
minversion1_pesos_lag_1,134.90545892715454,10
slope_mtarjeta_visa_descuentos_2_window,134.81928968429565,14
slope_diversificacion_financiera_2_window,134.79372882843018,8
Master_mpagominimo_delta_1_1,134.66928958892822,13
slope_active_quarter_3_window,133.74097967147827,9
Visa_mconsumosdolares_lag_1_1,133.36245822906494,9
slope_mplazo_fijo_dolares_3_window,132.93846988677979,10
Master_fultimo_cierre_lag_1,132.91735982894897,12
mextraccion_autoservicio_lag_1_1,132.90930080413818,12
slope_cseguro_vivienda_3_window,132.78532934188843,12
TC_Total_mconsumototal_lag_2,132.68869853019714,16
Master_mpagominimo_lag_2,131.74180936813354,14
slope_cseguro_accidentes_personales_2_window,130.91865968704224,13
TC_Total_msaldototal_lag_1_1,130.63275909423828,10
deuda_tarjetas_total_lag_2,130.49832153320312,10
ccomisiones_otras_delta_1,129.84940910339355,13
mplazo_fijo_dolares_delta_1_1,129.3203101158142,13
ctarjeta_debito_delta_1,129.1873002052307,18
Visa_cconsumos_delta_2,128.8502402305603,12
slope_TC_Total_mpagado_2_window,128.83050918579102,10
Master_msaldodolares,128.27176094055176,4
ctransferencias_emitidas_lag_1_1,127.2398009300232,11
mplazo_fijo_dolares_lag_2,127.0878677368164,10
slope_Visa_Finiciomora_3_window,126.65628957748413,18
ctransferencias_recibidas_delta_1_1,126.60280084609985,13
cprestamos_personales_delta_2,125.90364694595337,11
thomebanking_delta_2,125.24599027633667,9
TC_Total_mconsumosdolares_delta_2,124.81026911735535,17
Visa_Finiciomora_lag_1,123.78260898590088,16
ccajas_transacciones_delta_1,123.73106861114502,5
mcaja_ahorro_adicional_delta_1_1,123.55184936523438,16
Visa_Finiciomora_lag_1_1,122.11948013305664,13
Visa_mfinanciacion_limite_lag_1_1,121.99013924598694,10
matm_lag_1_1,121.51781177520752,14
Master_msaldopesos_lag_1_1,120.43646955490112,12
minversion1_pesos_lag_1_1,120.11675786972046,10
slope_Visa_Finiciomora_2_window,120.0364785194397,10
Master_mfinanciacion_limite_delta_1_1,119.72890281677246,9
Master_cconsumos_delta_1,119.45835208892822,11
Master_mlimitecompra_delta_1_1,118.97713947296143,16
mtarjeta_master_consumo_delta_1,118.93863010406494,13
ccuenta_debitos_automaticos_delta_1,118.70199012756348,10
TC_Total_mconsumototal_delta_1_1,118.68143844604492,8
limite_tarjetas_total_lag_1_1,118.2618408203125,9
cproductos_lag_2,118.15207958221436,9
ingresos_mensuales_delta_1,117.82207870483398,9
Master_mconsumospesos_lag_1_1,117.68896865844727,10
ctransferencias_emitidas_lag_1,116.34139132499695,10
catm_trx_delta_2,116.17461824417114,11
ccallcenter_transacciones_delta_2,116.08528137207031,10
catm_trx_delta_1,115.38349866867065,10
Visa_mpagosdolares,115.23109197616577,11
TC_Total_mpagado_delta_1,115.03324890136719,12
TC_Total_mconsumosdolares_lag_2,113.72921895980835,11
ctarjeta_visa_debitos_automaticos_delta_1_1,113.565598487854,10
cmobile_app_trx_lag_1_1,112.70192050933838,9
slope_TC_Total_mpagosdolares_3_window,112.42013120651245,10
Visa_mpagado_lag_1,112.2411003112793,11
slope_cplazo_fijo_2_window,112.15940189361572,7
TC_Total_msaldodolares_delta_1,111.87440061569214,11
cpagomiscuentas_lag_1_1,111.50723075866699,11
slope_ccaja_ahorro_2_window,111.49331951141357,10
mpagomiscuentas_delta_1,111.17439079284668,11
Master_cconsumos_delta_2,110.06730079650879,10
ccaja_ahorro_delta_1_1,109.85256290435791,7
cdescubierto_preacordado_lag_2,109.54204940795898,6
slope_mora_total_3_window,109.28570079803467,4
matm_other_delta_1,109.28123950958252,12
Master_mfinanciacion_limite_delta_1,109.00968074798584,9
Master_mconsumototal_lag_2,106.72918939590454,10
Master_mconsumospesos_delta_2,106.36398935317993,10
Master_mpagominimo_lag_1_1,105.63514852523804,10
ccajas_otras_delta_1,104.53955936431885,6
Visa_mconsumosdolares_delta_1_1,104.44054079055786,10
Visa_mconsumosdolares_delta_2,103.18713092803955,11
slope_TC_Total_delinquency_2_window,103.1461992263794,9
Visa_mpagado_lag_2,103.100661277771,10
Master_msaldototal_lag_1_1,101.68416929244995,10
slope_ctarjeta_visa_descuentos_3_window,101.62285947799683,8
tcuentas_lag_1,101.52750992774963,14
slope_Master_cconsumos_2_window,101.31927967071533,9
ingresos_mensuales_delta_1_1,101.11112976074219,7
mforex_sell_delta_1_1,100.52233028411865,8
slope_cpagodeservicios_3_window,100.1912784576416,12
mextraccion_autoservicio_lag_2,99.89281225204468,10
Master_mpagospesos_delta_2,99.52340173721313,10
TC_Total_mpagado_delta_2,99.34191036224365,11
ctransferencias_emitidas_delta_1,98.46272039413452,9
slope_active_quarter_2_window,98.20369911193848,6
mttarjeta_master_debitos_automaticos_delta_1,98.0158793926239,12
cantidad_empleadores_lag_2,97.8776307106018,10
ingresos_por_producto_delta_1_1,97.47652006149292,10
slope_cforex_3_window,97.43795967102051,9
TC_Total_Finiciomora_lag_1,97.24177169799805,13
slope_ctarjeta_master_debitos_automaticos_2_window,97.12906980514526,8
TC_Total_mpagado_lag_1,97.118661403656,10
cextraccion_autoservicio_lag_2,97.05654001235962,9
Master_mpagado_lag_1_1,96.12609148025513,9
slope_mpayroll_corregida_3_window,95.9159803390503,8
tcuentas_lag_2,95.6438102722168,17
ctransferencias_recibidas_lag_1,95.52172994613647,8
TC_Total_mfinanciacion_limite_delta_1,94.60321044921875,7
slope_dias_mora_promedio_3_window,94.52934074401855,7
ctarjeta_master_transacciones_delta_1,94.33127021789551,8
ccuenta_debitos_automaticos_lag_1,94.27303791046143,7
Visa_mpagosdolares_lag_1_1,94.23318886756897,9
mtarjeta_master_consumo_delta_1_1,92.56322908401489,8
mcheques_depositados,91.97415828704834,9
flujo_cheques_lag_1,91.73059892654419,11
Master_mconsumototal_delta_1,91.51412916183472,9
Visa_msaldodolares_delta_1,91.51185131072998,7
cdescubierto_preacordado_lag_1,91.41188907623291,8
mprestamos_prendarios_delta_1,91.32997941970825,15
Master_mconsumototal_lag_1_1,91.3021388053894,7
Master_mconsumototal_delta_2,90.94325065612793,8
Master_mconsumototal_lag_1,90.4917311668396,10
ctarjeta_master_transacciones_lag_1,90.25035095214844,4
mplazo_fijo_dolares_lag_1_1,90.22708082199097,6
mprestamos_hipotecarios,90.06902027130127,10
Master_msaldototal_delta_2,90.02534103393555,8
Master_mconsumototal_delta_1_1,89.52559804916382,7
matm_other_delta_2,89.50444054603577,15
TC_Total_msaldodolares_delta_1_1,89.4830207824707,8
Master_mpagado_delta_1,89.42208957672119,7
Visa_fultimo_cierre_lag_1_1,88.66850900650024,15
mttarjeta_master_debitos_automaticos_lag_1,88.25312042236328,10
slope_cforex_2_window,88.0505690574646,10
Master_msaldopesos_delta_2,87.33900833129883,7
slope_diversificacion_financiera_3_window,86.93310022354126,7
cpayroll_trx_corregida_lag_2,86.88875961303711,9
Visa_fultimo_cierre_lag_2,86.71319961547852,6
Master_mconsumosdolares,86.02971935272217,3
ccomisiones_mantenimiento_lag_2,86.02437019348145,8
cpagomiscuentas_delta_1_1,86.00053906440735,16
mcaja_ahorro_adicional,85.71293020248413,9
mcaja_ahorro_adicional_delta_1,84.27973008155823,13
slope_cplazo_fijo_3_window,83.98021030426025,6
slope_dias_mora_promedio_2_window,83.81320095062256,6
mpagomiscuentas_delta_1_1,83.7416205406189,11
slope_TC_Total_fultimo_cierre_2_window,83.13973140716553,10
slope_Master_delinquency_3_window,83.00224995613098,13
