feature,importance_gain,importance_split
ccajeros_propios_descuentos_delta_mean_8,405.9430832862854,26
ctarjeta_visa_descuentos_delta_3,400.72007179260254,30
tusa_app_o_homebanking_delta_mean_4,392.2944087982178,42
mttarjeta_master_debitos_automaticos,388.6464009284973,42
ccuenta_debitos_automaticos_delta_3,386.23597955703735,30
Visa_Fvencimiento_delta_2,385.81054401397705,21
tmobile_app_delta_mean_4,385.547691822052,41
slope_TC_Total_mconsumototal_3_window,381.3913629055023,39
Master_status_delta_mean_8,380.6281352043152,14
Visa_Fvencimiento_delta_mean_4,380.39778089523315,41
slope_Master_mpagosdolares_3_window,379.91941690444946,54
tsin_sueldo_mes_delta_2,378.1658215522766,12
matm_other,376.45389890670776,39
slope_mttarjeta_master_debitos_automaticos_3_window,375.32544803619385,35
ccheques_emitidos_delta_mean_8,369.6428563594818,36
cpayroll_trx_delta_3,364.96850323677063,23
tusa_app_o_homebanking,361.44168996810913,22
cseguro_vida_delta_mean_8,359.4151220321655,38
ctarjeta_master_debitos_automaticos_delta_mean_4,357.5704696178436,34
cdiversificacion_financiera_delta_mean_4,357.135089635849,25
slope_mpagodeservicios_6_window,356.9917697906494,35
cplazo_fijo_delta_mean_4,354.3516082763672,21
cprestamos_hipotecarios,353.38919830322266,11
ccajas_extracciones_delta_2,352.52771949768066,27
ccheques_depositados_delta_mean_8,351.688761472702,41
Visa_status_delta_3,350.4675989151001,12
ccajas_depositos_delta_mean_4,349.4980297088623,41
slope_mcheques_depositados_3_window,346.3627698421478,33
Master_Finiciomora,345.37618112564087,16
ccajas_otras_delta_mean_4,338.9360213279724,33
ctarjeta_visa_descuentos_delta_2,337.8901197910309,32
Visa_Fvencimiento_delta_3,335.48435163497925,30
Master_fultimo_cierre_delta_3,329.7528283596039,16
cseguro_accidentes_personales_delta_mean_8,327.04673957824707,36
slope_Master_mconsumosdolares_3_window,313.2870903015137,31
slope_mplazo_fijo_dolares_3_window,309.79460096359253,33
ccheques_emitidos_rechazados_delta_mean_8,303.9786972999573,23
slope_mforex_buy_3_window,301.9948408603668,28
slope_Master_Finiciomora_3_window,297.618479013443,23
ccajas_extracciones_delta_mean_4,297.4744906425476,30
cpayroll_trx_delta_2,291.0918998718262,22
Visa_Finiciomora_delta_3,288.6084017753601,19
tsin_transacciones_mes_delta_mean_8,287.42837953567505,35
ccheques_emitidos,286.84065866470337,21
Master_Fvencimiento_delta_mean_4,286.5087215900421,30
Visa_mpagosdolares,284.6444001197815,29
Master_Finiciomora_delta_mean_4,280.56129026412964,28
slope_Master_Finiciomora_6_window,279.1381092071533,25
cseguro_accidentes_personales,277.40640926361084,26
tcallcenter_delta_2,273.39321422576904,23
cseguro_vivienda,270.8532814979553,26
slope_mcheques_depositados_rechazados_3_window,264.4197597503662,13
ctarjeta_master_transacciones_delta_2,264.3453688621521,32
ccajas_consultas_delta_2,263.7285418510437,25
slope_mcheques_depositados_rechazados_6_window,261.7048306465149,38
talta_mora_delta_mean_4,258.47047686576843,10
ccajas_otras_delta_3,254.57643818855286,25
slope_mpagodeservicios_3_window,253.3325002193451,34
mcajeros_propios_descuentos,252.1502788066864,18
TC_Total_msaldodolares,252.09650945663452,27
TC_Total_Finiciomora,244.1754698753357,30
catm_trx_other_delta_2,244.0651707649231,25
cseguro_vivienda_delta_mean_8,241.50065064430237,27
slope_mtarjeta_visa_descuentos_3_window,239.4123718738556,29
Master_status_delta_mean_4,235.5443468093872,10
Visa_msaldodolares,233.30107975006104,28
ctarjeta_master_descuentos_delta_mean_4,231.7830901145935,17
ccajas_transacciones_delta_3,225.6286506652832,27
cforex_buy_delta_mean_4,223.52265167236328,16
ctarjeta_debito_delta_3,223.0096025466919,14
cliente_antiguedad_delta_mean_8,218.94807076454163,31
ctarjeta_master_descuentos_delta_3,210.50925016403198,28
ccheques_emitidos_rechazados,209.9832000732422,12
cplazo_fijo_delta_3,206.70354986190796,15
catm_trx_other_delta_3,203.78168034553528,22
ccajas_transacciones_delta_2,201.95412969589233,16
tsin_inversiones_delta_mean_8,196.99153780937195,37
TC_Total_mpagosdolares,195.65702986717224,22
slope_mcheques_emitidos_3_window,195.1465721130371,15
tsin_transacciones_mes_delta_mean_4,191.99100947380066,21
slope_mcheques_emitidos_rechazados_6_window,186.55820107460022,20
cforex_delta_mean_4,184.22674083709717,20
Visa_fultimo_cierre_delta_2,183.4312515258789,19
slope_Master_msaldodolares_3_window,181.88351845741272,21
ccajeros_propios_descuentos,180.78395175933838,8
ccheques_emitidos_delta_3,178.62993144989014,14
Master_fechaalta_delta_mean_4,177.7284517288208,17
mcheques_depositados,177.3708610534668,16
ctarjeta_visa_delta_2,176.77247285842896,7
slope_mtarjeta_master_descuentos_3_window,176.44356966018677,18
ccaja_seguridad_delta_mean_8,169.2931206226349,17
ccajas_extracciones,168.653959274292,16
cforex_sell_delta_mean_4,167.66576862335205,18
ctarjeta_debito_delta_2,163.72121906280518,13
Visa_fechaalta_delta_3,161.63898062705994,17
Visa_fechaalta_delta_mean_4,157.43322801589966,13
slope_mtarjeta_master_descuentos_6_window,156.77781867980957,23
ccheques_emitidos_delta_2,156.00402188301086,15
minversion2,154.78979969024658,22
slope_TC_Total_madelantopesos_6_window,153.8919801712036,16
tes_empleado_delta_3,152.74523401260376,6
cseguro_vida_delta_mean_4,152.52408981323242,12
thomebanking_delta_3,151.96379828453064,19
ccheques_depositados_rechazados_delta_mean_8,150.21161007881165,15
slope_mcheques_emitidos_6_window,149.99314069747925,15
cseguro_vida_delta_3,149.77703142166138,11
ccheques_emitidos_rechazados_delta_mean_4,149.68830919265747,10
TC_Total_status_delta_2,147.00811862945557,8
Master_Finiciomora_delta_2,146.59421133995056,14
Master_Fvencimiento_delta_2,146.39799976348877,14
tcuentas_delta_mean_4,146.28272032737732,23
Master_Finiciomora_delta_3,141.15146017074585,13
catm_trx_other,137.3210906982422,16
cinversion2_delta_mean_8,137.07397985458374,17
ccajas_extracciones_delta_3,135.1849102973938,15
Master_Fvencimiento_delta_3,133.11895990371704,16
slope_minversion2_6_window,132.65047955513,20
active_quarter,132.14670157432556,15
TC_Total_status_delta_mean_8,129.55790090560913,9
ctarjeta_master_debitos_automaticos,129.39328813552856,18
cforex_delta_3,121.34174156188965,12
slope_minversion2_3_window,118.13968992233276,10
mforex_sell,117.79387092590332,12
cseguro_accidentes_personales_delta_mean_4,114.56192016601562,17
Master_fechaalta_delta_2,114.53366994857788,10
ctarjeta_master_debitos_automaticos_delta_3,111.92457914352417,11
TC_Total_status_delta_3,111.55610084533691,7
cforex_delta_2,110.37267065048218,13
ccajas_depositos_delta_2,110.34992980957031,11
ccheques_emitidos_rechazados_delta_2,109.0210428237915,5
ccheques_depositados,107.24131870269775,9
minversion1_pesos,106.85743856430054,16
tmobile_app_delta_3,105.54333972930908,14
cpagodeservicios_delta_3,102.74664974212646,13
tusa_app_o_homebanking_delta_3,102.49649858474731,10
slope_TC_Total_madelantopesos_3_window,102.01588892936707,13
tmora_total_delta_2,101.72268104553223,7
slope_minversion1_dolares_6_window,99.16867065429688,8
TC_Total_cadelantosefectivo_delta_mean_8,97.95487022399902,10
cforex,96.38660907745361,11
ccajeros_propios_descuentos_delta_3,95.8426399230957,11
ccajas_otras_delta_2,95.77018070220947,10
tmobile_app_delta_2,95.07182931900024,11
tusa_app_o_homebanking_delta_2,93.96056890487671,9
mcheques_emitidos,93.05271887779236,12
cforex_sell_delta_3,88.26862978935242,9
cpayroll2_trx_delta_mean_4,87.07066082954407,20
cprestamos_prendarios_delta_mean_8,84.04827928543091,10
cprestamos_prendarios_delta_mean_4,81.55988883972168,6
talta_mora_delta_3,80.57259941101074,2
mpagodeservicios,80.16265964508057,11
cpagodeservicios_delta_2,79.99088096618652,8
tmora_total_delta_3,79.47006177902222,6
cplazo_fijo_delta_2,79.18393993377686,5
cinversion1_delta_mean_8,77.68647003173828,11
Master_status_delta_3,74.5215106010437,4
Master_fechaalta_delta_3,73.88750886917114,8
cprestamos_prendarios,72.60837078094482,17
Master_mpagosdolares,71.1352801322937,9
slope_mprestamos_hipotecarios_6_window,70.96539878845215,3
mforex_buy,69.86242055892944,8
cdiversificacion_financiera_delta_3,69.20740032196045,4
ccheques_depositados_rechazados,68.99617099761963,5
cinversion1,68.40271997451782,7
cinversion2_delta_mean_4,66.9012701511383,7
TC_Total_status_delta_mean_4,64.00933909416199,8
Master_cadelantosefectivo_delta_3,62.660088539123535,5
Master_msaldodolares,62.604628801345825,9
mcheques_depositados_rechazados,61.35081958770752,4
ccheques_depositados_delta_mean_4,61.33432054519653,9
slope_minversion1_pesos_6_window,61.07413911819458,6
cforex_buy_delta_2,60.98945951461792,5
Master_mconsumosdolares,60.56615996360779,8
cforex_buy_delta_3,60.00800037384033,7
ctarjeta_master_descuentos_delta_2,56.854310035705566,6
cpagodeservicios,54.510279417037964,12
slope_minversion1_pesos_3_window,52.41280961036682,7
ccheques_depositados_rechazados_delta_mean_4,52.190199851989746,4
Visa_cadelantosefectivo_delta_mean_8,51.94072103500366,6
cpagodeservicios_delta_mean_4,50.088539600372314,7
ccajeros_propios_descuentos_delta_2,49.35828971862793,5
tcuentas_delta_2,47.03269863128662,3
cseguro_auto,45.67167925834656,8
ccajas_depositos_delta_3,45.39599061012268,6
cprestamos_hipotecarios_delta_mean_8,44.65333032608032,4
cseguro_accidentes_personales_delta_2,44.263099670410156,3
cforex_buy,43.0370192527771,8
tsin_transacciones_mes_delta_2,42.76396989822388,7
cseguro_vivienda_delta_mean_4,42.01514005661011,4
cseguro_accidentes_personales_delta_3,41.95012044906616,4
Visa_cadelantosefectivo_delta_mean_4,41.526530265808105,3
ccheques_depositados_delta_2,39.54260015487671,4
cinversion1_delta_3,39.0288302898407,7
cdiversificacion_financiera_delta_2,38.33025932312012,3
TC_Total_cadelantosefectivo,36.41986012458801,8
cseguro_auto_delta_2,34.83527064323425,10
Master_cadelantosefectivo_delta_2,34.37419033050537,4
ctarjeta_master_delta_2,32.46115970611572,2
tsin_inversiones,31.5728702545166,3
tmobile_app,31.336898803710938,2
cinversion2,30.851080656051636,8
cforex_sell,29.90690016746521,4
tsin_inversiones_delta_mean_4,29.22958993911743,3
cseguro_vida_delta_2,29.227319717407227,3
Visa_cadelantosefectivo_delta_3,26.092480659484863,3
TC_Total_madelantopesos,25.469408988952637,2
cseguro_vivienda_delta_2,24.516919136047363,2
slope_Master_madelantodolares_6_window,24.22649049758911,3
tsin_sueldo_mes_delta_3,23.91010093688965,1
ccaja_seguridad_delta_mean_4,22.851839542388916,3
ccheques_depositados_delta_3,22.12324047088623,2
Visa_cadelantosefectivo_delta_2,20.660500049591064,2
ctarjeta_master_debitos_automaticos_delta_2,20.572279930114746,2
TC_Total_cadelantosefectivo_delta_3,19.5941801071167,2
Visa_cadelantosefectivo,19.451549530029297,3
TC_Total_cadelantosefectivo_delta_mean_4,19.425100326538086,2
slope_Visa_madelantodolares_6_window,17.011780261993408,2
Master_cadelantosefectivo_delta_mean_8,16.97424030303955,2
cprestamos_prendarios_delta_2,16.742070198059082,2
cseguro_auto_delta_mean_8,16.12675952911377,2
cliente_antiguedad_delta_mean_4,16.014869689941406,4
cliente_vip,15.303799629211426,1
cinversion2_delta_2,14.977899551391602,1
cliente_antiguedad_delta_2,13.05482029914856,5
slope_Visa_madelantodolares_3_window,11.165900230407715,1
ccheques_depositados_rechazados_delta_2,10.727519989013672,2
tsin_transacciones_mes_delta_3,8.994050025939941,2
Master_cadelantosefectivo_delta_mean_4,8.936909914016724,2
minversion1_dolares,8.718059778213501,2
slope_TC_Total_madelantodolares_6_window,8.572019577026367,1
Visa_madelantodolares,7.97681999206543,1
talta_mora_delta_2,6.605909824371338,1
tcuentas_delta_3,6.497439861297607,1
cseguro_vivienda_delta_3,5.400660037994385,1
Master_cadelantosefectivo,4.75639009475708,1
ccheques_emitidos_rechazados_delta_3,4.675670146942139,1
cliente_antiguedad_delta_3,4.445010185241699,1
tsin_inversiones_delta_3,3.256119966506958,1
cpayroll2_trx_delta_3,0.0,0
cseguro_auto_delta_3,0.0,0
ccaja_seguridad_delta_3,0.0,0
cinversion1_delta_2,0.0,0
cinversion2_delta_3,0.0,0
cpayroll2_trx_delta_mean_8,0.0,0
tsolo_tarjetas_delta_mean_8,0.0,0
cliente_vip_delta_2,0.0,0
cprestamos_hipotecarios_delta_2,0.0,0
ccuenta_corriente_delta_2,0.0,0
mplazo_fijo_pesos,0.0,0
ccuenta_corriente,0.0,0
cpayroll2_trx,0.0,0
tsolo_tarjetas_delta_3,0.0,0
ccheques_depositados_rechazados_delta_3,0.0,0
cprestamos_prendarios_delta_3,0.0,0
cprestamos_hipotecarios_delta_3,0.0,0
cliente_vip_delta_3,0.0,0
ccuenta_corriente_delta_3,0.0,0
tsolo_tarjetas_delta_2,0.0,0
tsin_inversiones_delta_2,0.0,0
tvip_baja_actividad_delta_2,0.0,0
slope_minversion1_dolares_3_window,0.0,0
TC_Total_madelantodolares,0.0,0
ccuenta_corriente_delta_mean_4,0.0,0
cprestamos_hipotecarios_delta_mean_4,0.0,0
cinversion1_delta_mean_4,0.0,0
cseguro_auto_delta_mean_4,0.0,0
slope_mplazo_fijo_pesos_6_window,0.0,0
tsolo_tarjetas,0.0,0
tvip_baja_actividad,0.0,0
tvip_baja_actividad_delta_3,0.0,0
cliente_vip_delta_mean_4,0.0,0
tsolo_tarjetas_delta_mean_4,0.0,0
Master_madelantodolares,0.0,0
slope_Master_madelantodolares_3_window,0.0,0
TC_Total_cadelantosefectivo_delta_2,0.0,0
slope_mplazo_fijo_pesos_3_window,0.0,0
Master_delinquency,0.0,0
cpayroll2_trx_delta_2,0.0,0
ccaja_seguridad_delta_2,0.0,0
cliente_vip_delta_mean_8,0.0,0
tvip_baja_actividad_delta_mean_4,0.0,0
cforex_sell_delta_2,0.0,0
ccuenta_corriente_delta_mean_8,0.0,0
slope_TC_Total_madelantodolares_3_window,0.0,0
tvip_baja_actividad_delta_mean_8,0.0,0
