feature,importance_gain,importance_split
slope_mmargen_por_cuenta_ratio_3_window,1285.2735008895397,308
ctransferencias_emitidas_delta_4,1245.4110032022,295
ccallcenter_transacciones_delta_2,1243.3597587943077,309
slope_mcomisiones_otras_3_window,1238.7404790520668,343
slope_mcaja_ahorro_dolares_2_window,1232.8550582826138,296
TC_Total_mlimitecompra,1224.4906024634838,288
slope_mforex_sell_6_window,1221.0605601668358,275
slope_mdeuda_tarjetas_total_6_window,1219.479068994522,260
slope_mtarjeta_visa_consumo_6_window,1218.6807825118303,222
slope_Master_mlimitecompra_3_window,1201.6114814579487,301
ccajas_consultas_delta_2,1197.5862790346146,170
slope_mplazo_fijo_dolares_12_window,1190.2560894191265,241
TC_Total_cconsumos,1184.5205929279327,209
cprestamos_personales_delta_3,1178.6747530698776,175
slope_mextraccion_autoservicio_3_window,1176.469871133566,243
ctarjeta_visa_debitos_automaticos_delta_3,1163.7111552357674,232
slope_mtarjeta_visa_descuentos_12_window,1162.9502196013927,274
ctarjeta_master,1162.5090489387512,25
ccuenta_debitos_automaticos,1139.7486552000046,181
slope_Master_mpagado_12_window,1135.5545892715454,294
slope_msaldo_total_dolares_2_window,1131.093608647585,272
ctarjeta_visa_debitos_automaticos_delta_2,1104.3061776459217,199
slope_Visa_mlimitecompra_2_window,1102.2167474031448,265
slope_Visa_mconsumosdolares_2_window,1101.962511062622,243
Master_mpagospesos,1091.3112923800945,216
slope_mcheques_depositados_12_window,1091.0518699586391,197
slope_Master_mlimitecompra_2_window,1085.9576361179352,233
slope_mingresos_mensuales_2_window,1081.9676055312157,49
slope_mpagomiscuentas_3_window,1066.3274384737015,245
slope_matm_3_window,1042.9287831783295,206
cempleadores,1035.3369269371033,15
cprestamos_personales_delta_2,1029.9797554016113,133
slope_Visa_msaldodolares_6_window,1015.3886079192162,229
ctransferencias_emitidas_delta_2,1010.6293492019176,258
slope_Master_mconsumospesos_2_window,992.3765909969807,187
Visa_mconsumototal,973.08304515481,229
slope_Master_mconsumospesos_3_window,967.5840528607368,229
slope_mpayroll_6_window,951.6176742911339,122
slope_mingresos_por_producto_ratio_2_window,950.0367216467857,60
slope_mpayroll_3_window,940.3295602202415,93
slope_Master_mpagospesos_3_window,930.291500210762,238
cdias_mora_promedio_delta_2,930.194423943758,89
slope_Master_mconsumosdolares_12_window,918.4375612735748,165
ccajas_transacciones_delta_4,900.3052556216717,98
slope_Master_mconsumototal_6_window,895.7253730893135,178
ctransferencias_emitidas,895.1420834064484,191
slope_Visa_msaldototal_6_window,875.9712186306715,206
slope_mflujo_cheques_12_window,874.1331344544888,196
slope_mttarjeta_master_debitos_automaticos_12_window,863.2915536463261,180
slope_mplazo_fijo_dolares_6_window,861.0192323923111,160
cextraccion_autoservicio_delta_3,852.0236436724663,215
slope_mingresos_mensuales_12_window,849.7780432701111,151
slope_Visa_mpagado_2_window,849.4947529435158,225
ccuenta_debitos_automaticos_delta_4,840.1322440505028,161
cpagomiscuentas,837.6003748327494,170
slope_mtarjeta_master_consumo_12_window,832.4719451665878,223
slope_mdeuda_tarjetas_total_3_window,829.6349233984947,188
slope_Master_mpagominimo_3_window,824.9561246037483,158
cextraccion_autoservicio_delta_4,821.8538582026958,222
slope_Visa_mconsumototal_2_window,805.4557943046093,192
TC_Total_mconsumosdolares,804.123609572649,160
catm_trx_delta_4,796.5097967684269,204
tcuentas,795.2443308830261,34
slope_mingresos_por_producto_ratio_12_window,791.6331876218319,175
slope_mtarjeta_visa_consumo_2_window,784.7420433163643,166
mextracciones_ratio,780.7358525395393,201
cdias_mora_promedio_delta_3,770.8036597669125,88
cplazo_fijo,770.6260823905468,60
cpagomiscuentas_delta_3,766.404176980257,178
slope_Master_mpagominimo_2_window,761.658794015646,117
slope_matm_other_3_window,756.6399248540401,178
