feature,importance_gain,importance_split
slope_Master_status_3_window,211.6400729417801,6
ctarjeta_debito_transacciones_delta_2,211.59809803962708,21
slope_TC_Total_Fvencimiento_3_window,210.64451122283936,28
slope_Visa_msaldopesos_3_window,210.24095058441162,24
slope_TC_Total_mpagospesos_2_window,209.6042115688324,22
slope_catm_trx_3_window,208.85603046417236,22
ctarjeta_debito_transacciones_delta_1,207.5930199623108,29
ctrx_30d_delta_2,206.59337997436523,18
slope_ccajas_consultas_2_window,204.04180026054382,22
Visa_cconsumos_delta_2,203.6907787322998,23
Visa_mconsumospesos_delta_2,203.35359048843384,27
ctarjeta_visa_debitos_automaticos,203.0635688304901,25
minversion1_pesos,202.1510796546936,35
ctrx_90d_lag_1,201.74954986572266,24
mautoservicio_delta_2,201.34811234474182,27
Visa_mconsumosdolares,201.03586101531982,24
slope_Master_cconsumos_3_window,200.95511031150818,22
slope_Master_mpagominimo_2_window,200.7556381225586,18
slope_cdescubierto_preacordado_3_window,199.90565061569214,18
cpagomiscuentas_delta_2,198.99027347564697,23
slope_ctrx_30d_2_window,198.59956884384155,25
TC_Total_mpagospesos,197.59179139137268,23
TC_Total_mconsumospesos_delta_1,197.22036910057068,23
slope_Master_mfinanciacion_limite_3_window,196.99525117874146,26
mcomisiones_lag_2,196.06467175483704,26
slope_ccajas_extracciones_3_window,195.48273181915283,25
slope_ccajas_otras_2_window,194.0478777885437,17
slope_cextraccion_autoservicio_2_window,192.8384895324707,18
ctrx_30d_lag_1,191.9198591709137,23
Visa_mconsumospesos_lag_2,191.65381979942322,27
slope_ctarjeta_visa_transacciones_2_window,191.06930828094482,18
slope_Visa_mpagominimo_3_window,191.02375960350037,23
mcuenta_debitos_automaticos_delta_2,190.00132942199707,24
slope_TC_Total_mconsumosdolares_3_window,188.66136026382446,20
slope_cdescubierto_preacordado_2_window,187.91779112815857,20
mcuenta_debitos_automaticos_lag_2,186.9860622882843,25
ctarjeta_visa_transacciones_lag_1,185.47127056121826,19
TC_Total_msaldopesos_lag_1,184.6930103302002,13
Master_mpagospesos,183.91919922828674,24
mautoservicio_lag_2,183.45687985420227,28
slope_TC_Total_mconsumospesos_3_window,182.36312890052795,20
Visa_msaldototal_delta_1,181.5410807132721,21
cpayroll_trx_delta_1,181.40187811851501,21
