feature,importance_gain,importance_split
slope_mcomisiones_3_window,1149.2247044071555,517
slope_mcaja_ahorro_dolares_6_window,1148.1741860955954,469
slope_Master_mlimitecompra_6_window,1146.7531900256872,347
ctarjeta_visa_transacciones_delta_2,1143.283017873764,420
ctarjeta_debito,1136.3103554397821,481
slope_mcomisiones_2_window,1135.4527968019247,460
cmobile_app_trx_delta_2,1126.6575689315796,525
cprestamos_personales_delta_3,1121.4414345771074,196
slope_mdeuda_tarjetas_total_12_window,1116.142473936081,394
Visa_cconsumos,1111.610260516405,389
slope_muso_credito_ratio_6_window,1106.502318277955,392
slope_Visa_mpagominimo_2_window,1096.676953047514,367
ctransferencias_recibidas_delta_4,1090.5731835067272,587
slope_mextraccion_autoservicio_6_window,1088.3126218169928,367
slope_msaldo_total_dolares_6_window,1083.2047993540764,396
slope_Visa_msaldodolares_12_window,1068.3413950502872,496
ctarjeta_debito_transacciones_delta_4,1062.6229543089867,493
thomebanking,1045.4175727292895,144
slope_mtransferencias_recibidas_2_window,1045.1184066087008,430
slope_mtarjeta_visa_consumo_2_window,1037.6211295723915,138
ctarjeta_debito_transacciones_delta_2,1037.381484746933,442
slope_Visa_mconsumototal_6_window,1032.3964391723275,362
slope_Visa_msaldopesos_6_window,1020.870841294527,432
slope_muso_credito_ratio_2_window,1018.2707825154066,332
mcaja_ahorro_dolares,1010.3379924967885,394
slope_mmargen_por_cuenta_ratio_12_window,1007.3887098282576,396
slope_Master_mpagospesos_6_window,1004.9100261479616,452
slope_mextracciones_ratio_2_window,1001.3538721650839,431
Visa_mlimitecompra,996.4041892290115,360
slope_mpagomiscuentas_6_window,994.2474334985018,388
slope_Master_mconsumospesos_6_window,982.9052677154541,413
slope_mprestamos_personales_3_window,967.3619889467955,393
cmobile_app_trx_delta_3,963.8131542056799,467
slope_mmargen_por_cuenta_ratio_6_window,963.5385049283504,329
slope_msaldo_total_dolares_3_window,948.5446376353502,344
ccallcenter_transacciones_delta_3,941.0130733549595,350
Visa_msaldototal,939.6703941822052,193
slope_Visa_msaldopesos_2_window,934.2169205322862,302
ctransferencias_recibidas_delta_2,908.1061704903841,511
cdias_mora_promedio_delta_2,905.9130746945739,138
slope_matm_6_window,901.0614234209061,349
slope_mlimite_tarjetas_total_2_window,892.6042234152555,345
mttarjeta_visa_debitos_automaticos,889.8722073733807,341
slope_Visa_msaldopesos_3_window,885.5063045173883,278
slope_Visa_msaldototal_12_window,883.107687741518,325
slope_mttarjeta_visa_debitos_automaticos_3_window,881.6702325493097,352
cprestamos_personales_delta_4,874.1803703308105,263
slope_mtransferencias_emitidas_2_window,866.4750211387873,307
slope_mtransferencias_emitidas_3_window,854.501521229744,336
ctarjeta_master_delta_2,850.353061363101,54
ctransferencias_emitidas_delta_3,846.649773567915,326
ctarjeta_debito_transacciones_delta_3,844.4548429399729,383
ccallcenter_transacciones_delta_4,839.970439478755,316
slope_mdeuda_tarjetas_total_2_window,833.9139363318682,222
slope_mextracciones_ratio_3_window,819.8567196577787,362
slope_mpayroll_12_window,816.3069814145565,245
cempleadores,810.5007722228765,29
slope_mautoservicio_3_window,794.3027120232582,311
ctransferencias_recibidas_delta_3,788.8049031198025,471
slope_Master_mconsumototal_12_window,783.9607415795326,315
slope_Visa_mpagado_3_window,778.5896246284246,346
slope_mdeuda_tarjetas_total_6_window,770.1576363742352,234
slope_mmargen_por_cuenta_ratio_3_window,768.9586999565363,305
slope_mcuenta_debitos_automaticos_3_window,762.5083767771721,396
slope_msaldo_total_dolares_2_window,761.5798099637032,281
slope_Master_mpagominimo_6_window,757.8096748739481,227
slope_matm_other_6_window,755.8415507674217,287
cplazo_fijo,755.6801472455263,63
ctransferencias_emitidas_delta_4,750.4100600779057,359
slope_mcaja_ahorro_dolares_3_window,749.8821454942226,368
slope_mingresos_por_producto_ratio_6_window,749.6341151595116,148
slope_mcaja_ahorro_dolares_2_window,749.2384697943926,346
slope_mcuenta_debitos_automaticos_2_window,743.2475820034742,340
slope_Master_mlimitecompra_3_window,742.5365232676268,312
ccallcenter_transacciones_delta_2,739.5008370280266,366
slope_mmargen_por_cuenta_ratio_2_window,736.2486652433872,272
slope_mingresos_vs_saldo_ratio_6_window,730.6234776228666,228
slope_Visa_mconsumosdolares_3_window,718.5060703605413,285
slope_mcomisiones_otras_2_window,718.1188512444496,287
Master_mpagominimo,713.565784022212,165
mtransferencias_emitidas,709.6209437698126,288
slope_mautoservicio_2_window,707.6178935021162,300
ccajas_transacciones_delta_3,697.4260723590851,85
slope_mpayroll_6_window,694.6400879174471,144
ccuenta_debitos_automaticos,683.2642277777195,145
slope_Master_mlimitecompra_2_window,679.2749841362238,260
ccajas_transacciones,678.0680580213666,69
mtarjeta_master_consumo,674.5513631999493,136
TC_Total_mlimitecompra,672.157659381628,262
slope_mtarjeta_master_consumo_12_window,666.9260843992233,180
slope_mttarjeta_visa_debitos_automaticos_2_window,663.4882083535194,262
TC_Total_mpagospesos,662.2990635037422,213
ctarjeta_visa_debitos_automaticos_delta_4,658.3238036632538,317
slope_mpagomiscuentas_3_window,657.2746171355247,292
ccajas_consultas_delta_2,652.6240521222353,206
slope_Master_msaldototal_12_window,647.2069574743509,218
slope_mcomisiones_otras_3_window,641.4500178694725,274
Master_mlimitecompra,634.5843945294619,232
mingresos_vs_saldo_ratio,630.8239292502403,160
slope_mpagomiscuentas_2_window,630.6798280626535,246
cprestamos_personales_delta_2,622.8119578361511,142
mplazo_fijo_dolares,618.4996587187052,87
slope_mforex_sell_6_window,617.4102253615856,304
slope_Visa_mconsumosdolares_2_window,616.6650943160057,240
ctarjeta_visa_debitos_automaticos,606.1150248497725,235
slope_Visa_mlimitecompra_3_window,601.2177327424288,268
ctarjeta_visa_debitos_automaticos_delta_2,600.4129904806614,208
ctarjeta_debito_transacciones,594.9468891918659,212
slope_Master_mpagado_12_window,588.8145190924406,247
slope_mforex_buy_12_window,586.6155627965927,211
cpagomiscuentas_delta_4,586.3902977108955,293
slope_mingresos_por_producto_ratio_12_window,584.2690171003342,213
mdeuda_tarjetas_total,580.7712016999722,89
slope_Master_msaldopesos_6_window,576.1856027841568,233
TC_Total_mconsumospesos,573.063975200057,209
TC_Total_cconsumos,570.8956711292267,174
ccajas_transacciones_delta_2,568.1009926497936,86
ccajas_consultas_delta_3,566.037218734622,157
slope_Visa_mlimitecompra_2_window,561.541918694973,224
slope_Master_mpagospesos_3_window,539.2570066452026,236
slope_Visa_mconsumototal_3_window,529.6900649666786,169
slope_matm_3_window,529.5659044981003,232
slope_Visa_msaldototal_6_window,528.0904704034328,185
ctransferencias_emitidas_delta_2,526.9901736825705,283
ctarjeta_visa_debitos_automaticos_delta_3,525.1229623705149,247
ccajas_consultas_delta_4,521.1686750501394,162
ccajas_transacciones_delta_4,517.3028781414032,106
slope_mextraccion_autoservicio_3_window,512.4859722852707,230
cdescubierto_preacordado_delta_4,512.4773142635822,46
Visa_mconsumosdolares,500.95581306517124,186
slope_Master_mconsumospesos_2_window,497.60462483763695,208
slope_mtarjeta_visa_descuentos_12_window,494.2607661485672,234
ctransferencias_recibidas,494.06993597745895,216
slope_mtarjeta_visa_consumo_6_window,490.15855903178453,205
slope_Visa_msaldototal_3_window,486.96478682756424,156
ccaja_seguridad,485.68630826473236,106
slope_mplazo_fijo_dolares_12_window,482.58497159183025,270
slope_Master_mconsumospesos_3_window,481.86991618573666,215
Master_mpagospesos,474.06524135917425,212
