feature,importance_gain,importance_split
cdias_mora_promedio_delta_3,520.7898286581039,78
TC_Total_mpagospesos,519.685421526432,169
ccajas_transacciones_delta_2,517.5135239958763,78
ccajas_consultas,511.92349791526794,94
slope_Visa_msaldototal_6_window,503.6070496737957,187
catm_trx_delta_4,498.4745232909918,217
Visa_mconsumosdolares,491.6094663441181,168
mextracciones_ratio,488.15647703409195,194
slope_Master_msaldopesos_3_window,487.00244584679604,167
slope_mcheques_depositados_12_window,485.8030838370323,173
ccajas_consultas_delta_4,480.05222991108894,141
ccajas_transacciones,473.32510063797235,57
slope_mtarjeta_visa_consumo_2_window,472.99390336871147,144
ccuenta_debitos_automaticos,470.2067954093218,150
slope_matm_other_3_window,459.66772454977036,179
slope_Visa_mconsumototal_2_window,451.8497433066368,171
ctarjeta_debito_delta_4,443.39371287822723,145
slope_mingresos_mensuales_6_window,441.04307106137276,78
slope_mforex_sell_3_window,430.05871590971947,117
slope_Master_mpagado_6_window,429.864532738924,144
slope_Master_msaldototal_6_window,427.9344432502985,142
slope_mprestamos_hipotecarios_12_window,427.669644087553,135
slope_Master_mconsumototal_6_window,427.1957035064697,145
Master_cconsumos_delta_4,417.0548205524683,154
slope_Master_mconsumosdolares_12_window,415.76865550875664,135
Visa_mconsumototal,413.3918994963169,160
slope_matm_2_window,409.4703409075737,142
TC_Total_status,407.69638431072235,26
cpagomiscuentas_delta_3,405.81948886811733,191
slope_Visa_mconsumototal_3_window,403.9517710804939,157
slope_Master_msaldopesos_2_window,401.469032689929,143
slope_Master_mpagosdolares_12_window,400.1471263617277,124
cpagomiscuentas,396.08929869532585,158
Master_mconsumospesos,396.0414782464504,150
slope_mingresos_mensuales_12_window,393.9792840182781,156
slope_mplazo_fijo_dolares_6_window,390.5533138215542,137
Master_msaldopesos,386.9401823580265,142
cpagomiscuentas_delta_2,385.7213077545166,162
ctransferencias_emitidas,383.64050701260567,143
cextraccion_autoservicio_delta_2,380.09391313791275,171
slope_mflujo_cheques_12_window,369.5310395807028,176
TC_Total_mconsumosdolares,366.5738319903612,118
slope_matm_other_2_window,364.6256035268307,141
mingresos_vs_saldo_ratio,363.6132727265358,104
Master_msaldototal,362.26005405187607,103
mextraccion_autoservicio,359.39702886343,130
slope_mingresos_vs_saldo_ratio_3_window,356.6488206833601,139
slope_Master_mconsumospesos_2_window,355.7960521876812,158
cplazo_fijo,339.9493099451065,33
ccaja_seguridad,337.18733997642994,73
Visa_mpagado,326.532469779253,133
slope_Visa_msaldototal_3_window,324.3691130876541,121
slope_Master_mpagominimo_3_window,322.47018590569496,103
slope_mttarjeta_master_debitos_automaticos_6_window,317.68286100029945,93
matm,305.9711690247059,105
catm_trx_delta_3,303.8457572311163,153
catm_trx_delta_2,301.36587765812874,149
TC_Total_mconsumototal,300.18903462588787,102
slope_Master_msaldototal_3_window,298.4984050542116,114
slope_mcajeros_propios_descuentos_12_window,293.45595622062683,133
ccuenta_debitos_automaticos_delta_4,282.7278627753258,113
cseguro_accidentes_personales,281.5996498465538,101
ctarjeta_visa,278.18696504831314,19
cpayroll_trx_delta_4,278.1799359470606,116
Master_cconsumos_delta_3,276.350081294775,119
slope_Master_msaldodolares_12_window,276.2079826891422,86
slope_mtarjeta_visa_descuentos_6_window,272.18785336613655,116
Master_cconsumos_delta_2,271.16480404138565,105
slope_mprestamos_prendarios_12_window,270.3806580901146,115
slope_mingresos_por_producto_ratio_3_window,270.12725526094437,66
catm_trx_other_delta_3,266.16518419981,104
slope_mingresos_vs_saldo_ratio_2_window,266.0774925202131,112
slope_Visa_msaldodolares_3_window,264.5746568143368,117
slope_mpayroll_3_window,257.5230253338814,64
ccajas_otras_delta_3,253.62917684018612,42
ccallcenter_transacciones,252.5167276263237,96
ctarjeta_master_transacciones_delta_3,250.13843137025833,105
ccuenta_debitos_automaticos_delta_2,244.70983627438545,89
ctarjeta_master_transacciones,244.27152594923973,55
slope_Master_mconsumototal_3_window,243.46768280863762,96
slope_Master_msaldototal_2_window,243.3470922410488,104
slope_mpayroll_2_window,241.48382750153542,73
tmobile_app,239.86731138825417,40
catm_trx,238.00943663716316,78
slope_mprestamos_prendarios_3_window,231.46575275063515,71
ccajas_otras_delta_2,228.098188534379,53
slope_mtarjeta_master_consumo_6_window,227.00737717747688,81
slope_Visa_mpagosdolares_2_window,222.0544984191656,72
TC_Total_mpagado,217.5614796578884,104
active_quarter,212.86153104901314,54
slope_mingresos_por_producto_ratio_2_window,209.0962385237217,47
mlimite_tarjetas_total,207.62718373537064,77
slope_mcheques_emitidos_rechazados_12_window,206.80388724803925,65
slope_Visa_mpagosdolares_3_window,206.66677248477936,68
slope_mttarjeta_master_debitos_automaticos_3_window,197.44380342960358,81
slope_mcheques_emitidos_12_window,192.5748284459114,53
slope_Visa_msaldodolares_2_window,192.28593638539314,76
slope_mcaja_ahorro_adicional_12_window,189.23514291644096,100
cplazo_fijo_delta_4,187.09723582863808,47
slope_mttarjeta_master_debitos_automaticos_2_window,185.784320384264,46
cpayroll_trx_delta_3,185.2189318239689,67
ccajas_otras_delta_4,180.43878066539764,38
ctarjeta_master_transacciones_delta_2,179.3025045990944,83
ccuenta_debitos_automaticos_delta_3,179.11690582334995,119
slope_minversion_ratio_12_window,179.05597878992558,89
cseguro_vivienda,176.09986501932144,61
Visa_msaldodolares,175.26699075102806,61
slope_mcheques_depositados_6_window,174.55167776346207,54
slope_mforex_sell_2_window,173.46826553344727,72
cseguro_vida,171.14451962709427,54
slope_Master_mconsumototal_2_window,169.76002278923988,62
cextraccion_autoservicio,169.2604115009308,61
slope_mtarjeta_master_consumo_3_window,168.1904044598341,59
cempleadores_delta_3,167.54734858870506,38
slope_mtarjeta_master_consumo_2_window,166.18990007042885,60
slope_mingresos_mensuales_2_window,165.29348292946815,48
slope_mprestamos_hipotecarios_6_window,165.14805793762207,43
Master_cconsumos,164.72046649456024,68
ccaja_ahorro_delta_3,164.19636338949203,23
Master_mconsumototal,161.59151031076908,69
cdias_mora_promedio_delta_4,161.03775043785572,75
ctarjeta_debito_delta_3,158.17185270786285,47
ctarjeta_visa_delta_2,157.78751701116562,16
cforex_delta_4,155.07865643501282,70
cempleadores_delta_4,152.3361784517765,54
slope_mcaja_ahorro_adicional_6_window,149.49803340435028,67
slope_minversion_ratio_6_window,143.15617883205414,51
slope_mplazo_fijo_dolares_3_window,142.86736345291138,50
slope_mingresos_mensuales_3_window,141.76040697097778,41
slope_Master_mconsumosdolares_6_window,141.71184167265892,38
tcallcenter,135.67327064275742,12
slope_mcajeros_propios_descuentos_6_window,129.986284583807,47
catm_trx_other_delta_4,129.97287963330746,77
Visa_mpagosdolares,124.93726563453674,47
matm_other,123.65251499414444,54
mforex_sell,121.43112379312515,27
slope_mflujo_cheques_6_window,116.83961516618729,56
slope_Master_mpagado_3_window,116.5629613995552,44
TC_Total_msaldodolares,116.37413477897644,44
slope_mpayroll2_12_window,114.9651603102684,38
ctarjeta_master_delta_3,112.70188498497009,16
cforex_delta_3,106.12692329287529,55
slope_mcaja_ahorro_adicional_3_window,105.10013109445572,65
cpayroll_trx_delta_2,97.8559802621603,48
slope_mprestamos_prendarios_6_window,96.62493082880974,44
slope_mcheques_depositados_2_window,96.44798082113266,16
cforex_sell_delta_4,95.0449407696724,43
slope_mtarjeta_master_descuentos_12_window,94.48626855015755,40
slope_mcheques_depositados_3_window,94.39976233243942,26
slope_Master_mpagado_2_window,90.55367261171341,36
ccajas_extracciones_delta_2,90.16358515620232,45
catm_trx_other_delta_2,88.72944277524948,62
