feature,importance_gain,importance_split
cextraccion_autoservicio_lag_1_1,259.9574513286352,87
minversion2,259.4108596146107,71
TC_Total_mconsumosdolares_lag_1_1,255.9495013654232,88
Visa_Finiciomora_lag_1,252.61778888106346,47
cpagomiscuentas_lag_1_1,251.7961868941784,86
mtarjeta_visa_descuentos,251.65999430418015,96
Master_mpagominimo_lag_1_1,250.8764511346817,72
tmobile_app_lag_1,248.30182307213545,58
matm_other_lag_1_1,247.04200167953968,71
Visa_msaldototal_lag_1_1,245.24870884418488,56
catm_trx_lag_1_1,244.76643404364586,79
active_quarter_lag_2,244.6908105313778,88
Master_mlimitecompra_lag_1_1,243.48653680086136,79
Master_mpagado_lag_2,241.77546766400337,78
cplazo_fijo_lag_2,239.62296298146248,61
TC_Total_msaldodolares_lag_1,236.49789798259735,75
cseguro_vivienda_lag_1,233.98435851931572,80
ctarjeta_master_transacciones_lag_1,232.3741840571165,76
Visa_msaldodolares_lag_1,232.25902961194515,94
cseguro_vivienda,231.30215248465538,80
usa_app_o_homebanking_lag_2,230.9589079618454,36
Visa_mpagosdolares_lag_2,229.62115254998207,103
ccajas_consultas_lag_1,226.0517146885395,126
ccajas_extracciones_lag_1,217.58594639599323,51
Visa_mpagosdolares_lag_1,214.55330795049667,72
TC_Total_mlimitecompra_lag_1_1,214.44290186464787,76
mtarjeta_master_consumo_lag_1_1,210.1780843436718,40
ccuenta_debitos_automaticos_lag_1_1,209.16709412634373,80
Master_cconsumos_lag_1_1,207.73991960287094,65
cseguro_accidentes_personales,201.3039829134941,74
ccaja_seguridad_lag_2,199.92826744914055,45
ccajas_transacciones_lag_2,193.13558986783028,58
minversion2_lag_1,187.1368831694126,38
Visa_mconsumototal_lag_1_1,186.35154548287392,59
mcaja_ahorro_adicional_lag_2,186.18425826728344,94
Visa_mpagosdolares,185.68047109246254,78
ccajas_consultas_lag_2,185.53961718082428,123
tcallcenter_lag_2,183.44785967469215,59
ctarjeta_master_debitos_automaticos,181.35484167933464,45
ccomisiones_mantenimiento_lag_1_1,180.04813197255135,52
Master_mpagado,178.48533813655376,82
cplazo_fijo_lag_1,174.1151020526886,51
ccajas_extracciones,173.85867781937122,78
TC_Total_mpagosdolares_lag_1,169.24682614207268,47
Master_mconsumospesos_lag_1_1,168.9213917851448,51
mcaja_ahorro_adicional,168.5629881620407,79
TC_Total_mpagosdolares_lag_2,164.70569524168968,66
tmobile_app_lag_1_1,161.4325992912054,25
cmobile_app_trx_lag_1_1,158.31223878264427,28
mforex_sell_lag_1,155.08955618739128,75
mcaja_ahorro_adicional_lag_1,154.34910729527473,81
mprestamos_hipotecarios,154.27781727910042,30
mprestamos_prendarios_lag_1,153.8143878877163,37
ccajas_extracciones_lag_1_1,150.36393357813358,21
ccajas_otras_lag_2,148.6760950833559,59
ctarjeta_master_debitos_automaticos_lag_1,147.31911504268646,39
Visa_status_lag_1_1,146.96482056379318,6
cseguro_vida_lag_1,142.37464252114296,63
Master_mpagosdolares_lag_1_1,141.02056336402893,4
mcheques_emitidos,134.88913914561272,28
ccallcenter_transacciones_lag_1_1,134.40977814793587,100
mtarjeta_visa_descuentos_lag_2,133.8625013232231,65
cforex_sell_lag_2,132.4442756474018,39
Master_status_lag_1,130.64200684428215,23
ctarjeta_master_transacciones_lag_1_1,128.3929499089718,26
mtarjeta_visa_descuentos_lag_1,124.9287781715393,57
cseguro_vida,123.84183350205421,64
tcuentas,122.00170487165451,16
cforex_lag_2,119.50336679816246,43
ctarjeta_master_debitos_automaticos_lag_2,117.93907710909843,51
Master_mpagado_lag_1_1,115.65925851464272,31
Master_mpagado_lag_1,115.18930777907372,60
Visa_Finiciomora_lag_2,111.84928998351097,20
minversion1_pesos_lag_1,111.66001293063164,41
ccaja_seguridad_lag_1_1,108.24354255199432,11
Visa_msaldodolares_lag_1_1,105.19878739118576,42
usa_app_o_homebanking_lag_1,103.93208283185959,34
cprestamos_prendarios_lag_1,103.28772574663162,24
ccajas_transacciones_lag_1,100.05973967909813,46
Master_mconsumosdolares_lag_2,96.81643423438072,29
cprestamos_hipotecarios,95.675357401371,10
mttarjeta_master_debitos_automaticos_lag_1_1,95.58452640473843,28
Master_msaldototal_lag_1_1,93.95894026756287,43
cforex_buy,93.27925997972488,18
TC_Total_status_lag_1_1,93.06321704387665,8
cprestamos_prendarios,92.50683438777924,18
Master_mpagosdolares_lag_2,91.61368417739868,29
TC_Total_msaldodolares_lag_1_1,90.64863413572311,33
TC_Total_mconsumospesos_lag_1_1,88.59307795763016,32
thomebanking_lag_1,85.87518709897995,21
ccajas_consultas_lag_1_1,85.67892269790173,50
cdescubierto_preacordado_lag_1_1,85.15363198518753,29
ccajas_otras_lag_1,83.57662199437618,35
tcallcenter_lag_1,83.06047916412354,35
TC_Total_mpagosdolares,82.57060489058495,42
mcheques_emitidos_lag_1,81.73841738700867,20
mcaja_ahorro_adicional_lag_1_1,81.21861577033997,29
cinversion2,80.12626168131828,13
TC_Total_mpagosdolares_lag_1_1,77.63546904921532,19
Master_mconsumosdolares,76.6944275200367,23
cseguro_vida_lag_1_1,75.85912126302719,33
active_quarter_lag_1_1,75.83056941628456,22
cforex_sell_lag_1,75.54826694726944,27
Master_mconsumosdolares_lag_1,74.9580796957016,15
Visa_mpagosdolares_lag_1_1,74.82913416624069,31
tmobile_app_lag_2,72.32556641101837,42
mcheques_depositados_lag_1,72.11571782827377,31
cinversion2_lag_1,70.380465477705,28
cseguro_accidentes_personales_lag_1_1,68.61970841884613,24
cforex_lag_1,68.1798158288002,33
ccajas_depositos,67.66389355063438,26
cseguro_vivienda_lag_1_1,67.6578559577465,28
Master_mpagosdolares_lag_1,65.97968092560768,25
mforex_sell,64.21064919233322,25
minversion2_lag_2,62.614021986722946,34
ccheques_depositados_lag_1,61.12328860163689,15
TC_Total_delinquency_lag_1,60.34895595908165,21
Master_mconsumototal_lag_1_1,60.26334290206432,17
cprestamos_prendarios_lag_2,56.981515765190125,14
ccheques_depositados_lag_2,56.941231936216354,27
TC_Total_status_lag_1,56.04677593708038,13
mforex_sell_lag_1_1,52.399823009967804,26
mcheques_emitidos_lag_2,51.73975723981857,11
ccajas_depositos_lag_2,51.2292021214962,31
catm_trx_other_lag_1_1,50.476291835308075,31
mtarjeta_visa_descuentos_lag_1_1,50.433316588401794,31
minversion1_dolares_lag_2,50.41021013259888,10
mforex_buy,50.3170418292284,16
Master_msaldodolares,49.57966384291649,18
Master_status_lag_1_1,49.55008338391781,10
TC_Total_Finiciomora_lag_1,47.65040111541748,11
ccheques_emitidos,46.81457072496414,10
ctarjeta_master_debitos_automaticos_lag_1_1,46.61462888121605,15
mcajeros_propios_descuentos_lag_1,45.12566140294075,22
mcheques_depositados,44.27675977349281,22
cseguro_auto,43.36210688948631,21
cprestamos_hipotecarios_lag_1,42.65372109413147,15
ccajas_depositos_lag_1,42.611868888139725,27
TC_Total_mconsumototal_lag_1_1,41.372127026319504,18
Visa_Finiciomora_lag_1_1,41.148966416716576,12
Visa_delinquency,40.15345320105553,22
ccheques_depositados,38.70409280061722,12
TC_Total_delinquency_lag_2,36.81444728374481,17
cinversion2_lag_2,35.74617260694504,19
minversion1_pesos_lag_2,35.59954155981541,26
Master_msaldodolares_lag_1,33.98151195049286,12
minversion1_dolares_lag_1,33.16487538814545,10
mcajeros_propios_descuentos,33.046024799346924,20
cforex_sell,32.969420939683914,22
ccajas_transacciones_lag_1_1,32.767453134059906,11
ctarjeta_visa_descuentos_lag_2,32.740172296762466,23
cforex,32.70169800519943,20
cinversion1_lag_1,32.48429396748543,13
mprestamos_hipotecarios_lag_2,31.720317482948303,8
minversion2_lag_1_1,31.591003447771072,14
TC_Total_delinquency,30.8530852496624,21
thomebanking_lag_1_1,30.303460121154785,11
